Customer_ID,Age,Gender,Location,Customer_Type,Total_Orders,Total_Spend,Avg_Order_Value,Product_Category,Purchase_Frequency,Discount_Used,Customer_Rating,Age_Group
CUST0797,34,Male,Jaipur,Returning,19,61064.1,3213.9,Electronics,Very High,Yes,3.6,26-35
CUST0798,65,Female,Delhi,Returning,12,48524.4,4043.7,Sports,High,No,3.7,56-65
CUST0799,64,Female,Chennai,Returning,18,15162.66,842.37,Home & Kitchen,Very High,Yes,4.6,56-65
CUST0800,40,Male,Bengaluru,New,6,9301.08,1550.18,Fashion,Medium,Yes,3.1,36-45
CUST0801,32,Male,Delhi,New,18,46369.98,2576.11,Electronics,Very High,Yes,3.3,26-35
CUST0802,54,Male,Bengaluru,New,19,147943.5,7786.5,Beauty,Very High,No,4.1,46-55
CUST0803,38,Female,Kolkata,New,5,14925.5,2985.1,Home & Kitchen,Medium,Yes,4.3,36-45
CUST0804,31,Female,Pune,New,9,37037.79,4115.31,Electronics,Medium,No,4.0,26-35
CUST0805,19,Male,Jaipur,Returning,3,5912.19,1970.73,Electronics,Low,Yes,4.0,18-25
CUST0806,28,Male,Hyderabad,New,10,50808.5,5080.85,Fashion,High,No,4.7,26-35
CUST0807,56,Female,Bengaluru,New,19,49497.28,2605.12,Sports,Very High,No,4.3,56-65
CUST0808,55,Male,Chennai,Returning,3,6157.32,2052.44,Sports,Low,Yes,4.3,46-55
CUST0809,51,Female,Ahmedabad,New,15,65614.35,4374.29,Home & Kitchen,Very High,No,4.4,46-55
CUST0810,55,Female,Kolkata,New,1,541.29,541.29,Beauty,Low,Yes,3.8,46-55
CUST0811,51,Male,Ahmedabad,New,7,3902.36,557.48,Electronics,Medium,Yes,5.0,46-55
CUST0812,35,Female,Kolkata,New,12,25716.24,2143.02,Home & Kitchen,High,Yes,2.7,26-35
CUST0813,47,Male,Mumbai,Returning,17,13181.97,775.41,Home & Kitchen,Very High,No,4.8,46-55
CUST0814,32,Male,Chennai,New,20,26203.8,1310.19,Electronics,Very High,No,4.5,26-35
CUST0815,44,Female,Ahmedabad,Returning,5,15207.25,3041.45,Sports,Medium,Yes,4.1,36-45
CUST0816,51,Male,Jaipur,Returning,4,26077.56,6519.39,Electronics,Low,Yes,4.0,46-55
CUST0817,55,Female,Pune,Returning,12,57484.32,4790.36,Fashion,High,No,3.9,46-55
CUST0818,50,Female,Delhi,Returning,20,86900.2,4345.01,Home & Kitchen,Very High,Yes,4.6,46-55
CUST0819,41,Male,Hyderabad,Returning,18,48621.06,2701.17,Home & Kitchen,Very High,No,4.0,36-45
CUST0820,32,Male,Pune,Returning,17,127298.55,7488.15,Beauty,Very High,Yes,3.6,26-35
CUST0821,47,Male,Pune,New,19,66074.59,3477.61,Electronics,Very High,No,4.5,46-55
CUST0822,59,Male,Kolkata,Returning,9,10378.8,1153.2,Sports,Medium,No,4.9,56-65
CUST0823,34,Male,Jaipur,Returning,4,20512.0,5128.0,Home & Kitchen,Low,No,2.9,26-35
CUST0824,22,Male,Kolkata,New,2,2707.58,1353.79,Home & Kitchen,Low,No,5.0,18-25
CUST0825,46,Male,Lucknow,New,4,12356.68,3089.17,Sports,Low,Yes,3.4,46-55
CUST0826,21,Female,Bengaluru,Returning,2,8611.18,4305.59,Beauty,Low,Yes,3.5,18-25
CUST0827,27,Female,Hyderabad,Returning,15,105850.05,7056.67,Electronics,Very High,Yes,3.3,26-35
CUST0828,34,Female,Bengaluru,New,2,8403.2,4201.6,Beauty,Low,No,4.0,26-35
CUST0829,27,Male,Delhi,Returning,4,23067.76,5766.94,Electronics,Low,No,3.3,26-35
CUST0830,34,Male,Lucknow,New,6,47676.78,7946.13,Electronics,Medium,No,3.4,26-35
CUST0831,37,Female,Chennai,Returning,7,10403.19,1486.17,Fashion,Medium,Yes,3.6,36-45
CUST0832,41,Male,Delhi,New,10,25604.9,2560.49,Sports,High,Yes,4.1,36-45
CUST0833,22,Male,Delhi,New,19,65727.08,3459.32,Electronics,Very High,Yes,4.1,18-25
CUST0834,51,Female,Mumbai,Returning,19,69610.49,3663.71,Beauty,Very High,No,4.7,46-55
CUST0835,23,Female,Hyderabad,Returning,12,42991.92,3582.66,Electronics,High,Yes,4.7,18-25
CUST0836,19,Female,Kolkata,Returning,3,21921.24,7307.08,Beauty,Low,Yes,4.6,18-25
CUST0837,30,Male,Jaipur,Returning,13,76118.12,5855.24,Home & Kitchen,High,No,3.9,26-35
CUST0838,60,Female,Bengaluru,New,18,91067.22,5059.29,Beauty,Very High,No,3.0,56-65
CUST0839,60,Female,Delhi,Returning,8,22562.4,2820.3,Electronics,Medium,Yes,3.0,56-65
CUST0840,65,Female,Bengaluru,New,15,100176.45,6678.43,Beauty,Very High,Yes,4.6,56-65
CUST0841,28,Female,Bengaluru,Returning,1,7662.95,7662.95,Sports,Low,No,4.5,26-35
CUST0842,64,Female,Chennai,New,3,19976.97,6658.99,Home & Kitchen,Low,Yes,3.7,56-65
CUST0843,40,Male,Hyderabad,Returning,8,4093.92,511.74,Home & Kitchen,Medium,No,3.2,36-45
CUST0844,33,Male,Hyderabad,Returning,4,21092.04,5273.01,Sports,Low,Yes,3.4,26-35
CUST0845,48,Female,Ahmedabad,Returning,16,14136.32,883.52,Electronics,Very High,No,4.1,46-55
CUST0846,28,Female,Pune,Returning,10,24320.5,2432.05,Beauty,High,Yes,4.1,26-35
CUST0847,33,Female,Hyderabad,New,12,11357.28,946.44,Sports,High,Yes,4.6,26-35
CUST0848,25,Male,Bengaluru,Returning,14,70398.58,5028.47,Electronics,High,No,3.8,18-25
CUST0849,21,Male,Kolkata,Returning,14,79091.88,5649.42,Fashion,High,No,3.9,18-25
CUST0850,57,Female,Bengaluru,New,2,2717.32,1358.66,Electronics,Low,Yes,4.6,56-65
CUST0851,21,Female,Kolkata,Returning,5,16893.95,3378.79,Home & Kitchen,Medium,No,2.8,18-25
CUST0852,42,Female,Ahmedabad,New,5,19608.85,3921.77,Home & Kitchen,Medium,Yes,4.2,36-45
CUST0853,20,Female,Kolkata,Returning,6,19607.4,3267.9,Fashion,Medium,No,3.8,18-25
CUST0854,49,Female,Hyderabad,Returning,13,18299.97,1407.69,Fashion,High,No,4.4,46-55
CUST0855,20,Female,Chennai,Returning,9,32778.99,3642.11,Fashion,Medium,Yes,4.3,18-25
CUST0856,44,Female,Kolkata,New,15,92007.6,6133.84,Fashion,Very High,No,3.6,36-45
CUST0857,46,Female,Bengaluru,New,14,14455.84,1032.56,Electronics,High,Yes,3.7,46-55
CUST0858,49,Female,Jaipur,Returning,7,7709.45,1101.35,Sports,Medium,Yes,2.7,46-55
CUST0859,36,Male,Hyderabad,New,20,63215.6,3160.78,Electronics,Very High,No,4.4,36-45
CUST0860,38,Male,Jaipur,New,2,15125.88,7562.94,Sports,Low,No,4.1,36-45
CUST0861,22,Female,Lucknow,Returning,7,38600.03,5514.29,Home & Kitchen,Medium,Yes,4.8,18-25
CUST0862,35,Male,Lucknow,Returning,6,33540.12,5590.02,Fashion,Medium,Yes,3.8,26-35
CUST0863,45,Male,Bengaluru,Returning,17,54644.8,3214.4,Beauty,Very High,Yes,4.5,36-45
CUST0864,59,Male,Lucknow,Returning,2,9904.92,4952.46,Home & Kitchen,Low,No,3.4,56-65
CUST0865,39,Male,Pune,New,3,1727.94,575.98,Home & Kitchen,Low,Yes,2.5,36-45
CUST0866,38,Male,Ahmedabad,Returning,5,26353.6,5270.72,Electronics,Medium,Yes,3.9,36-45
CUST0867,23,Male,Hyderabad,New,5,36748.25,7349.65,Fashion,Medium,Yes,3.7,18-25
CUST0868,18,Female,Jaipur,Returning,1,5094.3,5094.3,Fashion,Low,Yes,3.4,18-25
CUST0869,22,Male,Bengaluru,Returning,8,56421.92,7052.74,Electronics,Medium,Yes,4.5,18-25
CUST0870,58,Male,Pune,Returning,12,71157.6,5929.8,Fashion,High,Yes,4.7,56-65
CUST0871,29,Male,Bengaluru,New,4,5616.76,1404.19,Electronics,Low,Yes,4.1,26-35
CUST0872,43,Female,Pune,Returning,13,94489.2,7268.4,Fashion,High,Yes,3.9,36-45
CUST0873,63,Male,Lucknow,Returning,15,14974.95,998.33,Electronics,Very High,No,4.0,56-65
CUST0874,51,Female,Lucknow,New,11,49552.36,4504.76,Electronics,High,Yes,3.6,46-55
CUST0875,31,Female,Kolkata,Returning,10,15660.3,1566.03,Electronics,High,No,4.3,26-35
CUST0876,43,Female,Mumbai,Returning,3,1763.4,587.8,Sports,Low,No,3.2,36-45
CUST0877,62,Male,Bengaluru,Returning,14,51313.64,3665.26,Electronics,High,No,3.4,56-65
CUST0878,44,Female,Kolkata,New,16,43404.96,2712.81,Home & Kitchen,Very High,No,3.6,36-45
CUST0879,26,Male,Hyderabad,New,10,41450.0,4145.0,Electronics,High,Yes,4.3,26-35
CUST0880,43,Female,Kolkata,New,10,48290.0,4829.0,Sports,High,Yes,3.8,36-45
CUST0881,64,Female,Delhi,Returning,12,9936.48,828.04,Electronics,High,Yes,4.7,56-65
CUST0882,39,Male,Lucknow,New,9,12802.68,1422.52,Sports,Medium,Yes,4.4,36-45
CUST0883,64,Male,Delhi,New,1,4689.82,4689.82,Home & Kitchen,Low,No,3.6,56-65
CUST0884,47,Male,Bengaluru,Returning,5,15368.8,3073.76,Electronics,Medium,No,4.3,46-55
CUST0885,60,Female,Jaipur,Returning,20,119376.0,5968.8,Sports,Very High,No,3.8,56-65
CUST0886,65,Male,Jaipur,New,8,43137.52,5392.19,Home & Kitchen,Medium,Yes,4.3,56-65
CUST0887,34,Female,Hyderabad,New,11,75262.33,6842.03,Fashion,High,No,4.5,26-35
CUST0888,43,Male,Kolkata,Returning,12,68324.4,5693.7,Beauty,High,Yes,4.6,36-45
CUST0889,53,Female,Jaipur,New,1,3724.48,3724.48,Sports,Low,Yes,4.1,46-55
CUST0890,18,Female,Pune,Returning,20,110945.0,5547.25,Home & Kitchen,Very High,Yes,4.9,18-25
CUST0891,25,Female,Pune,Returning,11,28218.96,2565.36,Fashion,High,No,4.2,18-25
CUST0892,52,Female,Hyderabad,Returning,5,13986.75,2797.35,Beauty,Medium,Yes,4.1,46-55
CUST0893,32,Male,Ahmedabad,Returning,15,96260.85,6417.39,Beauty,Very High,No,3.8,26-35
CUST0894,64,Male,Lucknow,Returning,5,19240.75,3848.15,Sports,Medium,No,3.7,56-65
CUST0895,39,Female,Kolkata,Returning,12,77854.2,6487.85,Beauty,High,No,4.2,36-45
CUST0896,31,Male,Bengaluru,New,5,33340.85,6668.17,Fashion,Medium,Yes,4.1,26-35
CUST0897,43,Male,Chennai,Returning,17,117839.24,6931.72,Sports,Very High,No,4.1,36-45
CUST0898,45,Male,Chennai,Returning,17,125370.92,7374.76,Electronics,Very High,No,4.3,36-45
CUST0899,40,Male,Chennai,New,12,44788.68,3732.39,Fashion,High,Yes,4.1,36-45
CUST0900,31,Male,Jaipur,New,15,43372.5,2891.5,Home & Kitchen,Very High,Yes,5.0,26-35
CUST0901,41,Female,Ahmedabad,New,15,72997.35,4866.49,Home & Kitchen,Very High,Yes,3.7,36-45
CUST0902,19,Male,Ahmedabad,Returning,6,19702.74,3283.79,Electronics,Medium,Yes,4.2,18-25
CUST0903,62,Female,Kolkata,New,12,60096.72,5008.06,Beauty,High,Yes,3.9,56-65
CUST0904,43,Male,Kolkata,New,20,115837.8,5791.89,Fashion,Very High,No,2.6,36-45
CUST0905,31,Female,Ahmedabad,Returning,18,101934.72,5663.04,Fashion,Very High,Yes,3.9,26-35
CUST0906,24,Male,Hyderabad,Returning,14,46328.1,3309.15,Beauty,High,Yes,3.5,18-25
CUST0907,20,Female,Kolkata,New,2,3502.9,1751.45,Fashion,Low,No,4.0,18-25
CUST0908,64,Female,Hyderabad,Returning,9,33560.73,3728.97,Electronics,Medium,Yes,4.0,56-65
CUST0909,40,Male,Delhi,Returning,5,7847.3,1569.46,Electronics,Medium,No,4.2,36-45
CUST0910,63,Female,Pune,Returning,20,143514.6,7175.73,Sports,Very High,Yes,3.7,56-65
CUST0911,60,Female,Lucknow,Returning,1,3094.08,3094.08,Electronics,Low,Yes,3.8,56-65
CUST0912,64,Female,Kolkata,New,3,4975.35,1658.45,Fashion,Low,Yes,4.4,56-65
CUST0913,62,Female,Ahmedabad,New,6,4145.16,690.86,Home & Kitchen,Medium,Yes,3.6,56-65
CUST0914,35,Male,Pune,Returning,5,26718.35,5343.67,Home & Kitchen,Medium,Yes,3.0,26-35
CUST0915,55,Female,Pune,New,5,26383.85,5276.77,Electronics,Medium,No,4.1,46-55
CUST0916,52,Male,Mumbai,New,1,3054.53,3054.53,Home & Kitchen,Low,Yes,4.6,46-55
CUST0917,32,Male,Ahmedabad,Returning,17,17643.28,1037.84,Fashion,Very High,No,4.4,26-35
CUST0918,42,Female,Lucknow,New,19,67872.18,3572.22,Sports,Very High,Yes,4.1,36-45
CUST0919,54,Male,Ahmedabad,Returning,14,39677.82,2834.13,Electronics,High,Yes,4.7,46-55
CUST0920,45,Female,Kolkata,New,12,66940.8,5578.4,Fashion,High,No,4.6,36-45
CUST0921,27,Female,Bengaluru,Returning,10,50433.4,5043.34,Fashion,High,Yes,3.8,26-35
CUST0922,56,Female,Delhi,Returning,20,64689.0,3234.45,Fashion,Very High,No,4.1,56-65
CUST0923,34,Female,Hyderabad,Returning,18,38415.42,2134.19,Home & Kitchen,Very High,No,4.2,26-35
CUST0924,56,Male,Bengaluru,New,11,87012.97,7910.27,Electronics,High,No,4.0,56-65
CUST0925,39,Male,Delhi,Returning,2,7810.02,3905.01,Fashion,Low,Yes,4.6,36-45
CUST0926,43,Male,Bengaluru,Returning,18,101917.08,5662.06,Beauty,Very High,No,3.9,36-45
CUST0927,61,Male,Hyderabad,Returning,7,10879.05,1554.15,Home & Kitchen,Medium,No,3.7,56-65
CUST0928,42,Male,Jaipur,Returning,15,62128.8,4141.92,Fashion,Very High,No,2.6,36-45
CUST0929,34,Male,Ahmedabad,Returning,11,7771.83,706.53,Electronics,High,Yes,3.6,26-35
CUST0930,30,Female,Bengaluru,Returning,18,77236.38,4290.91,Electronics,Very High,Yes,3.3,26-35
CUST0931,37,Female,Kolkata,Returning,12,92761.56,7730.13,Electronics,High,Yes,4.0,36-45
CUST0932,42,Male,Lucknow,Returning,6,20289.3,3381.55,Electronics,Medium,Yes,3.3,36-45
CUST0933,21,Female,Chennai,New,20,15849.4,792.47,Home & Kitchen,Very High,Yes,4.3,18-25
CUST0934,27,Male,Kolkata,Returning,13,9518.21,732.17,Sports,High,Yes,4.6,26-35
CUST0935,20,Male,Hyderabad,Returning,20,68198.0,3409.9,Fashion,Very High,No,4.0,18-25
CUST0936,58,Female,Lucknow,Returning,16,27203.04,1700.19,Fashion,Very High,No,3.5,56-65
CUST0937,62,Female,Kolkata,Returning,18,12152.52,675.14,Electronics,Very High,No,4.2,56-65
CUST0938,35,Female,Pune,Returning,10,61716.0,6171.6,Fashion,High,Yes,5.0,26-35
CUST0939,64,Male,Ahmedabad,Returning,8,31511.36,3938.92,Electronics,Medium,Yes,4.9,56-65
CUST0940,53,Female,Lucknow,New,18,48048.12,2669.34,Sports,Very High,No,3.2,46-55
CUST0941,64,Female,Pune,New,1,7250.62,7250.62,Beauty,Low,No,3.2,56-65
CUST0942,39,Female,Kolkata,Returning,8,10968.32,1371.04,Sports,Medium,No,3.1,36-45
CUST0943,51,Female,Delhi,Returning,6,46016.34,7669.39,Sports,Medium,No,3.4,46-55
CUST0944,64,Female,Mumbai,New,5,14273.75,2854.75,Home & Kitchen,Medium,Yes,4.1,56-65
CUST0945,25,Female,Delhi,New,15,107445.45,7163.03,Home & Kitchen,Very High,No,3.7,18-25
CUST0946,57,Female,Ahmedabad,New,15,75331.05,5022.07,Electronics,Very High,Yes,3.5,56-65
CUST0947,61,Female,Lucknow,Returning,2,13400.62,6700.31,Fashion,Low,Yes,4.6,56-65
CUST0948,36,Female,Lucknow,New,1,7880.1,7880.1,Sports,Low,No,4.3,36-45
CUST0949,59,Male,Ahmedabad,Returning,11,29293.44,2663.04,Electronics,High,Yes,3.1,56-65
CUST0950,58,Female,Pune,Returning,10,77085.2,7708.52,Sports,High,Yes,4.5,56-65
CUST0951,54,Male,Mumbai,Returning,18,61579.98,3421.11,Fashion,Very High,Yes,4.3,46-55
CUST0952,23,Male,Kolkata,Returning,18,61044.12,3391.34,Sports,Very High,Yes,4.3,18-25
CUST0953,43,Female,Hyderabad,Returning,17,51899.3,3052.9,Sports,Very High,No,3.7,36-45
CUST0954,51,Female,Delhi,New,8,36484.48,4560.56,Beauty,Medium,Yes,3.9,46-55
CUST0955,62,Female,Delhi,Returning,15,24841.35,1656.09,Home & Kitchen,Very High,Yes,2.9,56-65
CUST0956,23,Male,Chennai,Returning,8,37222.72,4652.84,Fashion,Medium,Yes,4.5,18-25
CUST0957,54,Female,Mumbai,Returning,17,77567.43,4562.79,Sports,Very High,Yes,3.5,46-55
CUST0958,50,Male,Hyderabad,New,12,74571.12,6214.26,Sports,High,Yes,3.5,46-55
CUST0959,39,Female,Delhi,New,8,54018.96,6752.37,Beauty,Medium,No,3.5,36-45
CUST0960,38,Female,Hyderabad,New,14,53246.34,3803.31,Home & Kitchen,High,Yes,5.0,36-45
CUST0961,23,Female,Kolkata,Returning,4,11070.0,2767.5,Home & Kitchen,Low,No,3.6,18-25
CUST0962,23,Female,Lucknow,Returning,1,2445.01,2445.01,Sports,Low,No,4.5,18-25
CUST0963,65,Female,Hyderabad,New,1,1959.68,1959.68,Home & Kitchen,Low,No,4.0,56-65
CUST0964,21,Female,Delhi,Returning,19,17714.84,932.36,Beauty,Very High,Yes,3.5,18-25
CUST0965,47,Male,Pune,New,16,49093.76,3068.36,Home & Kitchen,Very High,Yes,3.4,46-55
CUST0966,28,Male,Mumbai,New,14,35376.04,2526.86,Electronics,High,No,3.7,26-35
CUST0967,47,Female,Ahmedabad,Returning,16,123970.08,7748.13,Fashion,Very High,Yes,4.0,46-55
CUST0968,48,Female,Bengaluru,New,5,23414.1,4682.82,Fashion,Medium,No,4.3,46-55
CUST0969,41,Male,Jaipur,Returning,9,27941.22,3104.58,Electronics,Medium,No,3.7,36-45
CUST0970,26,Female,Jaipur,Returning,2,9707.02,4853.51,Electronics,Low,No,3.7,26-35
CUST0971,20,Male,Bengaluru,Returning,18,27791.64,1543.98,Home & Kitchen,Very High,No,3.5,18-25
CUST0972,48,Male,Hyderabad,New,6,22981.98,3830.33,Electronics,Medium,Yes,3.3,46-55
CUST0973,57,Female,Mumbai,Returning,9,46770.84,5196.76,Fashion,Medium,Yes,3.3,56-65
CUST0974,54,Female,Hyderabad,Returning,1,4166.73,4166.73,Beauty,Low,No,4.5,46-55
CUST0975,53,Female,Ahmedabad,Returning,9,31620.06,3513.34,Sports,Medium,Yes,3.7,46-55
CUST0976,41,Male,Mumbai,New,16,127261.76,7953.86,Beauty,Very High,Yes,3.8,36-45
CUST0977,48,Male,Bengaluru,New,13,92330.68,7102.36,Sports,High,No,3.6,46-55
CUST0978,23,Female,Hyderabad,New,9,46579.86,5175.54,Beauty,Medium,No,3.8,18-25
CUST0979,19,Female,Chennai,New,13,62014.29,4770.33,Fashion,High,No,4.2,18-25
CUST0980,37,Male,Delhi,Returning,9,46394.55,5154.95,Beauty,Medium,No,3.7,36-45
CUST0981,45,Female,Pune,Returning,11,22108.24,2009.84,Beauty,High,Yes,4.1,36-45
CUST0982,28,Male,Lucknow,Returning,4,13854.12,3463.53,Fashion,Low,No,4.8,26-35
CUST0983,21,Female,Pune,New,2,1591.9,795.95,Electronics,Low,No,3.5,18-25
CUST0984,32,Female,Ahmedabad,Returning,6,24399.6,4066.6,Beauty,Medium,No,3.8,26-35
CUST0985,23,Male,Hyderabad,New,14,64017.52,4572.68,Electronics,High,Yes,4.4,18-25
CUST0986,47,Male,Kolkata,Returning,4,8832.48,2208.12,Home & Kitchen,Low,Yes,4.8,46-55
CUST0987,55,Female,Mumbai,Returning,6,46381.32,7730.22,Electronics,Medium,No,3.3,46-55
CUST0988,19,Female,Hyderabad,Returning,19,139097.29,7320.91,Home & Kitchen,Very High,Yes,3.1,18-25
CUST0989,32,Female,Mumbai,Returning,6,35496.42,5916.07,Home & Kitchen,Medium,Yes,4.0,26-35
CUST0990,28,Female,Lucknow,New,2,9000.8,4500.4,Electronics,Low,No,3.9,26-35
CUST0991,25,Female,Chennai,Returning,18,126445.86,7024.77,Fashion,Very High,Yes,4.4,18-25
CUST0992,43,Female,Pune,Returning,13,19238.57,1479.89,Home & Kitchen,High,Yes,4.3,36-45
CUST0993,62,Female,Delhi,Returning,9,57859.38,6428.82,Sports,Medium,Yes,4.0,56-65
CUST0994,61,Male,Lucknow,Returning,19,27287.04,1436.16,Sports,Very High,Yes,4.6,56-65
CUST0995,22,Male,Lucknow,Returning,13,83935.54,6456.58,Home & Kitchen,High,No,3.6,18-25
CUST0996,23,Male,Pune,New,11,28250.86,2568.26,Beauty,High,Yes,4.1,18-25
CUST0997,43,Female,Lucknow,Returning,1,7078.18,7078.18,Fashion,Low,Yes,3.3,36-45
CUST0998,21,Male,Kolkata,New,7,53062.24,7580.32,Fashion,Medium,No,4.0,18-25
CUST0999,36,Female,Kolkata,Returning,15,24239.55,1615.97,Electronics,Very High,No,3.2,36-45
CUST1000,37,Female,Jaipur,Returning,1,3970.07,3970.07,Home & Kitchen,Low,No,3.4,36-45
